TIME,H,H+,H-,H2+,H3+,He,He+,HeH+,C,C+,C-,CH,CH+,CH-,CH2,CH2+,N,N+,CH3,CH3+,NH,NH+,CH4,CH4+,NH2,NH2+,O,O+,O-,CH5+,NH3,NH3+,OH,OH+,OH-,H2O,H2O+,NH4+,F,F+,H3O+,HF,HF+,H2F+,Na,Na+,C2,C2+,C2-,Mg,Mg+,NaH,C2H,C2H+,C2H-,MgH,C2H2,C2H2+,CN,CN+,CN-,MgH2,C2H3,C2H3+,HCN,HCN+,HNC,C2H4,C2H4+,CHNH,CNH2,CO,CO+,H2CN,H2NC+,HCNH+,N2,N2+,Si,Si+,C2H5,C2H5+,CH2NH,CH3N,CHNH2,HCO,HCO+,HOC,HOC+,N2H,N2H+,SiH,SiH+,C2H6,CH2NH2,CH2NH2+,CH3CH3,CH3CH3+,CH3NH,CH4N+,CHOH,H2CO,H2CO+,HOCH,N2H2,NO,NO+,SiH2,SiH2+,C2H7+,CF+,CH2OH,CH3NH2,CH3O,CH5N,H3CO+,HNO,HNO+,HON,N2H3,P,P+,SiH3,SiH3+,CH3OH,CH3OH+,H2NO+,O2,O2+,O2-,PH,PH+,S,S+,S-,SiH4,SiH4+,CH3OH2+,HS,HS+,NH2OH,O2H,O2H+,PH2,PH2+,SiH5+,H2O2,H2S,H2S+,PH3+,Cl,Cl+,H3S+,C3,C3+,C3-,HCl,HCl+,C3H,C3H+,C3H-,H2Cl+,C2N,C2N+,C3H2,C3H2+,CNC+,H2CCC,C2NH+,C3H3,C3H3+,CH2CCH,CH2CCH+,HCCN,C2H2N,C2O,C2O+,C3H4,C3H4+,CH2CCH2,CH2CN,CH2CN+,CH3CCH,NaOH,SiC,SiC+,C2H3N,C3H5,C3H5+,CH3CN,CH3CN+,HC2O,HC2O+,HCSi,HCSi+,C3H6,C3H6+,CH2CO,CH2CO+,CH3CHCH2,CH3CNH+,CNO,NH2CN,OCN,OCN+,SiCH2,SiCH2+,SiN,SiN+,C3H7,C3H7+,CH3CO+,CP,CP+,HCNO,HCNO+,HNCO,HNCO+,HNSi,HNSi+,HOCN,HOCN+,HONC,HONC+,NH2CNH+,SiCH3,SiCH3+,C3H8,CH3CHO,CH3CHO+,CO2,CO2+,CS,CS+,H2CNO+,H2NCO+,H2OCN+,HCNOH+,HCP,HCP+,HNCOH+,N2H2N,N2O,N2O+,SiCH4+,SiNH2+,SiO,SiO+,CH3CHOH+,HCO2+,HCS,HCS+,HN2O+,NH2CHO,NHNO,PCH2+,PN,PN+,SiOH+,C2H5OH,C2H5OH+,CH2PH,CH3OCH3,CH3OCH3+,H2CS,H2CS+,H2SiO,H2SiO+,HCOOH,HCOOH+,HPN+,NH2NO,NO2,NO2+,NS,NS+,PCH3+,C2H5OH2+,CCl,CCl+,CH3OCH4+,H3CS+,H3SiO+,HCOOH2+,HNS+,PCH4+,PNH2+,PO,PO+,SiF+,C4,C4+,C4-,HPO,HPO+,O3,PNH3+,SO,SO+,C4H,C4H+,C4H-,H2CCl+,H2PO+,HSO+,C3N,C3N+,C3N-,C4H2,C4H2+,HC4H,C4H3,C4H3+,ClO,ClO+,HC2NC,HC3N,HC3N+,HCNC2,HNC3,C2N2+,C3H2N,C3O,C3O+,C4H4,C4H4+,CH2CCN,CH2CHCCH,HC3NH+,NCCN,SiC2,SiC2+,C3H3N,C4H5,C4H5+,CH2CHCN,CH2CHCN+,HC3O,HC3O+,NCCNH+,SiC2H,SiC2H+,C3H2O+,C4H6,CH2CHCHCH2,CH2CHCNH+,H2C3O,H4C3N,SiC2H2,SiC2H2+,SiNC,SiNC+,C2H5CN,C4H7+,CCP,CCP+,H3C3O+,H5C3N,SiC2H3+,SiNCH+,C2H5CNH+,C2S,C2S+,Fe,Fe+,HC2P,HC2P+,FeH,HC2S+,PC2H2+,CH3COCH3,CH3COCH3+,PC2H3+,CH3COCH4+,CH3CS+,PC2H4+,C5,C5+,C5-,COOCH4+,HCOOCH3,OCS,OCS+,SiO2,SiS,SiS+,C5H,C5H+,C5H-,H5C2O2+,HOCS+,HSiO2+,HSiS+,C4N,C4N+,C5H2,C5H2+,C5H3,C5H3+,HC4N+,C5H4,CH3C4H,CH3C4H+,H2C4N+,S2,S2+,SO2,SO2+,SiC3,SiC3+,C5H5+,CH3C3N,CH3C3N+,HS2,HS2+,HSO2+,SiC3H,SiC3H+,CH3C3NH+,H2S2,H2S2+,SiC3H2+,C3P,H3S2+,NCCNCH3+,C3S,C3S+,PC3H+,HC3S+,C6,C6+,C6-,C6H,C6H+,C6H-,C5N,C5N+,C5N-,C6H2,C6H2+,C6H3,C6H3+,HC5N,HC5N+,C5H2N,C6H4,C6H4+,H2C5N,HC5NH+,SiC4,SiC4+,C5H3N,C6H5+,H3C5N,H3C5N+,SiC4H+,C6H6,C6H6+,C4P,C4P+,C6H7+,C4S,C4S+,PC4H+,HC4S+,C7,C7+,C7-,C7H,C7H+,C7H-,C7H2,C7H2+,C7H3,C7H3+,C7H4,C7H4+,CH3C6H,C7H5+,CH3C5N,CH3C5NH+,C8,C8+,C8-,C8H,C8H+,C8H-,C7N,C7N+,C8H2,C8H2+,C8H3,C8H3+,HC7N,HC7N+,C7H2N,C8H4,C8H4+,H2C7N,H2C7N+,C7H3N,C8H5+,H3C7N,H3C7N+,C9,C9+,C9-,C9H,C9H+,C9H-,C9H2,C9H2+,C9H3,C9H3+,C9H4,C9H4+,C9H5+,CH3C7N,CH3C7NH+,C10,C10+,C10-,C10H,C10H+,C10H-,C10H2,C10H2+,C9N,C9N+,C10H3+,HC9N,HC9N+,C9H2N,H2C9N,H2C9N+,C9H3N,H3C9N,H3C9N+,C11,C11+,H_G1,H2_G1,C_G1,CH_G1,N_G1,NH_G1,O_G1,OH_G1,S_G1,HS_G1,Si_G1,SiH_G1,Mg_G1,MgH_G1,Na_G1,NaH_G1,Fe_G1,FeH_G1,CH2_G1,NH2_G1,H2O_G1,SiH2_G1,H2S_G1,MgH2_G1,C2_G1,C2H_G1,CN_G1,HCN_G1,CO_G1,HCO_G1,HOC_G1,NO_G1,HNO_G1,O2_G1,O2H_G1,N2_G1,N2H_G1,CS_G1,HCS_G1,CH3_G1,NH3_G1,SiH3_G1,C2H2_G1,H2CO_G1,CHOH_G1,H2O2_G1,C3_G1,C3H_G1,O3_G1,C2N_G1,HCCN_G1,N2H3_G1,CH4_G1,SiH4_G1,CH2OH_G1,N2H2_G1,N2H2N_G1,C2H3_G1,C3H2_G1,C4_G1,C4H_G1,C3N_G1,HC3N_G1,C2H4_G1,C3H3_G1,CH3OH_G1,C2H2N_G1,C2H3N_G1,C3H2N_G1,C4H2_G1,C5_G1,C5H_G1,C2H5_G1,C3H4_G1,C4H3_G1,C5H2_G1,C5N_G1,HC5N_G1,C6_G1,C6H_G1,C3H3N_G1,C2H6_G1,C4H4_G1,C5H3_G1,C6H2_G1,C7_G1,C7H_G1,C5H2N_G1,C5H4_G1,C6H3_G1,C7H2_G1,C7N_G1,HC7N_G1,C8_G1,C8H_G1,C5H3N_G1,C6H4_G1,C7H3_G1,C8H2_G1,C9_G1,C9H_G1,C7H2N_G1,C7H4_G1,C8H3_G1,C9H2_G1,C9N_G1,HC9N_G1,C7H3N_G1,C8H4_G1,C9H3_G1,C9H2N_G1,C9H4_G1,C9H3N_G1,HNC_G1,OCN_G1,SO_G1,CO2_G1,OCS_G1,SO2_G1,C3O_G1,H2CS_G1,HNCO_G1,C2O_G1,HC2O_G1,HC3O_G1,CH2CO_G1,H2C3O_G1,CHNH_G1,CH2NH_G1,CH2N_G1,CH3N_G1,CH3NH_G1,CHNH2_G1,CH2NH2_G1,CH3NH2_G1,H3C3N_G1,H4C3N_G1,H5C3N_G1,H-_G1,He_G1,C-_G1,O-_G1,OH-_G1,CN-_G1,CNH2_G1,H2CN_G1,HOCH_G1,CH3O_G1,CH5N_G1,HON_G1,NH2OH_G1,S-_G1,Cl_G1,HCl_G1,H2CCC_G1,CH2CN_G1,CH3CCH_G1,NaOH_G1,SiC_G1,C3H5_G1,CH3CN_G1,HCSi_G1,C3H6_G1,NH2CN_G1,SiCH2_G1,SiN_G1,C3H7_G1,HNSi_G1,SiCH3_G1,C3H8_G1,CH3CHO_G1,N2O_G1,SiO_G1,NH2CHO_G1,NHNO_G1,C2H5OH_G1,CH3OCH3_G1,H2SiO_G1,HCOOH_G1,NH2NO_G1,NO2_G1,NS_G1,CCl_G1,ClO_G1,HC2NC_G1,HCNC2_G1,HNC3_G1,CH2CCN_G1,NCCN_G1,SiC2_G1,C4H5_G1,CH2CHCN_G1,SiC2H_G1,C4H6_G1,SiC2H2_G1,SiNC_G1,C2S_G1,HCOOCH3_G1,SiO2_G1,SiS_G1,C4N_G1,CH3C4H_G1,S2_G1,CH3C3N_G1,HS2_G1,SiC3H_G1,H2S2_G1,C3S_G1,H2C5N_G1,SiC4_G1,H3C5N_G1,C6H6_G1,C4S_G1,CH3C6H_G1,CH3C5N_G1,H2C7N_G1,H3C7N_G1,CH3C7N_G1,C10_G1,H2C9N_G1,H3C9N_G1,
3.21888e+09,5.00011e-05,9.25366e-12,4.25312e-14,1.14237e-13,1.53177e-10,0.09,6.60247e-11,1.78199e-15,6.99988e-05,2.94499e-11,7.44333e-15,1.9098e-11,3.67172e-14,4.24379e-22,9.40012e-10,2.75495e-14,7.5e-05,2.2512e-13,8.39815e-14,3.13261e-11,8.03609e-15,5.20208e-17,1.63851e-13,1.02615e-17,1.83963e-15,2.4624e-16,0.00032,5.30063e-16,3.4787e-17,1.99197e-12,6.07642e-15,3.51669e-14,1.11363e-11,1.16928e-13,1.36538e-15,2.13327e-12,2.62801e-13,3.09358e-14,2e-08,2.5321e-25,1.64998e-10,3.2046e-17,7.38474e-26,2.21228e-22,4.70821e-15,2e-09,1.04612e-13,5.60812e-18,1.53053e-22,0,0,0,1.07289e-11,4.78849e-15,9.30182e-21,0,1.90963e-13,3.33792e-13,3.51671e-13,1.05007e-18,7.90235e-22,0,1.47434e-14,1.54147e-12,2.92843e-12,2.1782e-18,2.60597e-12,2.13274e-16,7.07422e-13,0,0,7.10909e-09,5.78208e-18,5.72374e-17,2.06277e-13,1.97439e-15,1.2891e-15,5.11899e-21,2.62931e-14,7.99993e-09,1.50635e-21,3.45078e-21,6.49036e-24,0,0,2.32411e-11,4.94322e-12,0,1.3681e-17,0,1.16997e-17,1.88347e-15,1.57845e-17,0,0,2.33668e-30,2.17033e-16,2.47709e-23,0,1.04706e-21,0,4.76018e-15,4.74479e-13,0,0,2.72419e-14,2.1792e-14,2.51026e-22,2.26829e-14,2.62129e-25,2.08106e-23,0,0,0,0,2.22695e-15,5.20647e-17,4.26222e-15,0,0,5.40736e-13,2.99704e-09,5.63559e-28,1.03634e-20,2.9534e-25,4.74467e-32,6.02199e-23,7.97784e-14,5.79067e-14,3.0712e-66,8.29559e-14,5.93931e-19,5.28453e-14,9.99966e-09,8.47056e-24,5.86022e-28,3.60617e-37,8.03435e-23,6.77603e-15,2.6343e-14,0,6.34612e-24,8.31388e-24,5.31399e-24,2.33353e-12,3.13718e-26,9.19562e-48,1.18519e-17,1.81253e-13,4.91043e-22,4e-09,2.60031e-19,5.37565e-17,8.51029e-14,3.06496e-18,2.59861e-21,9.99634e-18,1.14247e-18,5.94229e-15,2.49196e-15,1.24517e-19,1.58531e-15,1.55032e-14,2.36249e-15,4.00874e-15,1.28584e-13,1.09745e-18,1.07162e-18,2.7792e-14,0,5.10288e-14,1.67006e-17,1.53624e-16,0,0,1.68288e-13,2.27455e-20,0,1.58013e-21,7.68819e-16,4.86173e-17,4.00514e-20,7.78069e-16,0,2.41786e-16,7.02461e-19,0,0,5.23171e-16,1.34601e-15,5.57103e-17,0,4.83619e-14,2.39512e-16,1.17504e-17,0,1.16531e-16,5.25023e-16,8.2119e-21,2.24422e-15,1.28635e-14,9.80629e-33,6.633e-25,1.85342e-13,1.32058e-25,1.0475e-24,9.13203e-15,3.98762e-17,3.12741e-18,0,1.02805e-13,2.75102e-18,4.75496e-16,3.67124e-26,5.40111e-22,1.08378e-30,2.7987e-20,1.68778e-21,7.49742e-18,3.40098e-19,2.79017e-20,1.68778e-21,1.01425e-29,4.99746e-38,4.00862e-32,8.29863e-25,7.28671e-24,0,5.40887e-22,9.06962e-28,4.09612e-13,7.01452e-24,9.42608e-16,1.09742e-17,1.7689e-27,9.26798e-19,9.26798e-19,1.7689e-27,4.23684e-21,3.43097e-25,1.8536e-18,0,1.78239e-24,1.35793e-32,6.65293e-23,2.97959e-16,2.76126e-16,2.0904e-18,1.10675e-20,1.90909e-19,4.8462e-21,2.2334e-14,2.88483e-31,0,0,3.39477e-19,3.83871e-16,1.13606e-23,8.5009e-15,5.2777e-26,2.24255e-32,2.63063e-24,1.22228e-35,2.91116e-42,1.05269e-20,7.32909e-21,2.92328e-29,7.61397e-22,3.27509e-24,1.50865e-32,4.30052e-22,0,1.27814e-20,1.80681e-20,5.61993e-17,1.75536e-14,3.63753e-29,3.07778e-24,5.05517e-27,1.23694e-24,1.0226e-33,4.21194e-19,8.41043e-28,1.72194e-22,1.0063e-22,2.42998e-22,2.07924e-20,2.88747e-15,8.17745e-17,5.41446e-21,5.32445e-17,5.95898e-17,3.96233e-20,7.87456e-23,1.41521e-17,0,8.1826e-23,4.92071e-16,3.60081e-14,2.66008e-15,2.57221e-16,1.87034e-18,2.15514e-25,6.276e-21,6.03329e-22,5.72905e-18,6.72234e-20,3.80079e-22,0,1.36008e-14,3.8462e-18,5.46467e-17,6.94142e-17,0,0,0,2.74307e-18,1.12205e-17,0,1.70992e-19,1.17707e-29,0,7.57886e-19,1.96759e-28,0,1.35139e-21,0,1.18399e-24,2.24228e-17,9.8169e-23,4.3554e-18,1.99517e-19,0,0,1.77649e-23,2.81108e-20,3.85653e-19,0,3.49292e-17,4.6032e-27,1.78857e-20,2.35113e-16,2.87774e-21,0,5.69549e-24,1.22734e-19,0,0,1.25542e-20,4.3833e-19,4.1348e-20,1.18619e-16,7.26812e-25,1.63182e-26,5.89056e-21,3.43059e-27,9.78598e-20,0,8.68114e-19,2.2436e-18,8.03592e-24,1.92168e-18,2.14297e-19,6.7568e-15,2.99999e-09,5.81989e-24,4.83631e-19,0,1.07918e-16,7.9819e-22,7.97192e-33,2.44572e-39,5.20441e-32,1.18346e-30,1.05082e-21,2.61914e-25,2.07069e-17,1.58696e-18,3.77012e-20,2.24687e-44,9.70702e-38,1.32804e-22,3.94059e-17,3.01994e-27,2.33048e-26,7.23414e-21,6.47822e-19,5.20822e-16,1.35476e-21,1.4644e-35,4.93229e-23,3.78807e-34,1.34385e-24,1.67978e-18,5.55506e-26,5.46613e-19,1.34803e-18,0,2.39082e-22,1.93304e-20,0,2.2122e-24,2.16243e-23,1.92797e-20,2.11028e-24,4.11779e-22,6.95007e-21,1.17107e-28,1.76815e-21,4.22055e-18,3.94557e-24,1.16351e-19,1.92292e-20,2.04049e-25,1.16179e-22,6.07863e-27,9.89671e-23,1.05969e-19,5.3259e-18,2.04028e-25,1.80055e-27,8.31094e-21,2.20623e-25,1.42141e-23,9.30883e-33,1.8361e-21,6.15871e-18,3.49254e-23,1.29156e-19,4.96818e-19,1.26274e-18,4.19044e-21,1.04567e-19,1.26884e-17,2.95637e-22,3.76084e-20,1.03937e-20,2.43033e-22,2.50334e-24,3.34914e-18,0,5.7534e-24,3.73064e-19,1.55798e-20,0,0,2.71026e-24,0,3.15951e-18,6.31506e-25,5.76226e-20,0,2.1524e-27,0,1.76572e-19,6.26472e-23,5.23566e-28,6.5682e-36,1.37627e-26,2.12742e-34,2.24026e-26,5.9116e-26,7.11182e-20,3.26636e-24,9.38521e-24,2.60458e-21,1.20322e-21,5.37227e-23,2.06187e-23,8.12039e-20,1.44803e-25,1.03451e-26,1.00251e-24,0,3.8291e-25,0,3.34408e-27,2.23418e-28,4.86793e-27,8.14848e-28,3.6905e-26,1.72906e-23,1.08326e-21,1.06082e-25,1.61888e-23,5.06209e-24,3.5985e-26,9.10605e-24,1.61847e-24,4.53753e-28,7.52431e-22,0,6.97457e-28,3.71082e-24,2.25072e-22,0,0,1.01811e-28,0,1.73861e-22,0,3.92106e-32,0,1.26829e-27,3.16359e-25,1.10751e-24,5.28662e-27,6.28788e-28,1.31695e-23,3.91194e-30,9.44653e-31,1.34733e-28,0,4.96832e-29,0,8.37527e-31,1.1426e-37,4.37706e-33,2.66115e-31,3.44063e-27,1.05724e-25,1.77372e-29,1.10167e-31,1.2783e-25,1.83501e-34,1.8406e-36,5.82791e-31,9.11732e-28,2.62177e-28,2.95002e-38,3.2773e-28,3.13169e-26,0,0,1.90901e-26,0,0,1.24895e-29,3.10613e-34,9.77368e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.28325e+09,5.00029e-05,1.88113e-11,4.53894e-14,1.14465e-13,1.70542e-10,0.09,1.3248e-10,1.78556e-15,6.99975e-05,5.94123e-11,9.70899e-15,7.05772e-11,4.34142e-14,1.17755e-19,1.62712e-09,3.26035e-14,7.5e-05,3.91178e-13,7.2559e-13,5.84268e-11,2.08351e-14,7.45052e-17,1.44875e-12,3.82552e-17,8.07374e-15,3.52873e-16,0.000319999,5.30114e-16,3.53296e-17,7.42295e-12,4.0145e-14,6.00102e-14,6.01334e-11,1.3009e-13,2.34906e-15,1.16354e-11,2.92517e-13,9.23633e-14,2e-08,5.87215e-24,3.98531e-10,3.69819e-16,1.71459e-24,6.38455e-21,9.64278e-15,1.99999e-09,7.53125e-13,6.65154e-18,3.23576e-20,0,0,0,3.89316e-11,8.92848e-15,1.64647e-18,0,1.6143e-12,6.46278e-13,2.74627e-12,1.27033e-18,7.03812e-20,0,1.27078e-13,5.20158e-12,1.19289e-11,2.6259e-18,9.62978e-12,3.6925e-15,2.35433e-12,0,0,7.41221e-09,7.22933e-18,1.08218e-15,9.06934e-13,6.11318e-15,2.11704e-14,7.32314e-21,5.83285e-14,7.99985e-09,5.6381e-20,1.32607e-19,3.37406e-22,0,0,7.90871e-11,1.95635e-11,0,1.69449e-17,0,2.53916e-17,7.95901e-15,2.24715e-17,0,0,6.49508e-28,3.83822e-15,9.50669e-22,0,2.67332e-20,0,6.28885e-14,1.85023e-12,0,0,3.18009e-13,6.88914e-14,1.38895e-21,3.0028e-14,4.0181e-23,9.96992e-22,0,0,0,0,1.61263e-14,4.59122e-16,9.80804e-15,0,0,1.90774e-12,2.99402e-09,6.49738e-27,2.67147e-20,1.36651e-23,4.38251e-30,1.23373e-21,9.08732e-13,1.37114e-13,7.32066e-65,2.80871e-13,1.06053e-17,1.60104e-13,9.9993e-09,4.36386e-23,7.05443e-27,4.82458e-36,1.72572e-21,1.87556e-14,5.70452e-14,0,5.39928e-22,6.7302e-23,4.03603e-22,3.76289e-12,1.69145e-25,1.41734e-43,4.45105e-17,2.36014e-13,1.80377e-20,4e-09,2.60031e-19,2.406e-16,6.82585e-13,5.74305e-18,3.64697e-19,5.07616e-17,1.24944e-18,1.03135e-13,7.82732e-15,1.52817e-17,3.64511e-15,1.24238e-13,1.0841e-14,5.93601e-14,8.75474e-13,1.73603e-17,8.70173e-18,2.10391e-13,0,3.09952e-13,3.08021e-16,4.95458e-16,0,0,1.13614e-12,6.32444e-19,0,4.30869e-20,1.33909e-14,9.53563e-16,1.26404e-18,1.34172e-14,0,1.35574e-15,2.59654e-18,0,0,1.69077e-15,2.32648e-14,1.85707e-16,0,3.46679e-13,1.35849e-15,2.07818e-17,0,1.97325e-15,1.04858e-14,1.98475e-19,3.89559e-14,9.00485e-14,1.75208e-30,7.18391e-23,1.28537e-12,2.02112e-25,4.37665e-23,2.28737e-14,3.33319e-16,3.28058e-17,0,7.67704e-13,1.16999e-17,3.37173e-15,5.26885e-25,2.31024e-20,9.30806e-29,1.02832e-18,1.30363e-20,4.75167e-17,4.50346e-19,1.02355e-18,1.30363e-20,2.49327e-27,2.46735e-35,1.09235e-29,3.47736e-23,1.31317e-22,0,4.24709e-20,9.41593e-26,2.94834e-12,1.01163e-22,5.82605e-15,2.82181e-17,2.04036e-25,1.54073e-17,1.54073e-17,2.04036e-25,1.78218e-19,4.49026e-24,3.08147e-17,0,6.42677e-23,2.0071e-30,1.25843e-21,8.47218e-16,2.01026e-15,1.05873e-17,3.52132e-19,5.48641e-18,5.44113e-20,6.07382e-14,2.12079e-29,0,0,6.45639e-18,3.05919e-15,3.45064e-22,2.68063e-14,7.67026e-24,9.46458e-30,1.82511e-22,4.77575e-33,3.78649e-39,4.36536e-19,1.62075e-19,7.28273e-28,4.27788e-21,3.20841e-22,3.2192e-30,1.25409e-20,0,2.27817e-19,4.17304e-20,3.23497e-16,4.43588e-14,1.22154e-26,1.87734e-22,2.39258e-25,2.57149e-23,1.71026e-31,7.86462e-18,9.67647e-27,7.30575e-21,1.46727e-21,7.51614e-21,2.73272e-19,2.03941e-14,9.30391e-16,1.28241e-19,2.05688e-15,4.07461e-16,3.40752e-18,3.22095e-21,1.51692e-16,0,1.8017e-21,3.00738e-15,1.12906e-13,7.76775e-14,1.7359e-15,1.1172e-16,4.57981e-24,1.18284e-19,9.25251e-21,1.7943e-16,2.11271e-19,2.50328e-20,0,1.61e-13,1.45218e-16,2.09596e-15,1.20803e-15,0,0,0,6.78596e-17,3.9456e-17,0,2.96753e-18,5.81699e-29,0,4.96515e-17,2.61727e-26,0,4.95485e-20,0,1.67489e-22,1.57651e-16,5.865e-21,5.69784e-17,6.28502e-19,0,0,1.2334e-21,6.53702e-19,2.07682e-18,0,9.79925e-16,4.75343e-26,5.64687e-19,1.40906e-15,1.35133e-20,0,8.11814e-22,1.11425e-18,0,0,3.31387e-19,8.42089e-18,5.18842e-19,8.50089e-16,1.11008e-22,2.31522e-24,2.56099e-19,1.45614e-25,8.1999e-19,0,1.07172e-17,1.28271e-17,5.02476e-22,2.91858e-17,7.78078e-19,1.3842e-14,2.99999e-09,4.65831e-22,9.22529e-18,0,7.65465e-16,2.78355e-20,6.55518e-30,7.97442e-36,3.49818e-29,4.10345e-28,3.98094e-20,1.63041e-23,1.29162e-15,1.85387e-17,4.79146e-18,1.03708e-40,1.26195e-34,2.84149e-21,2.23178e-16,2.5141e-25,3.79947e-25,5.8464e-20,7.67851e-17,1.28141e-14,3.3526e-19,8.83898e-33,1.26203e-21,7.94555e-32,1.06053e-23,1.12484e-16,2.75828e-24,4.49984e-17,4.51637e-17,0,1.39807e-20,2.29193e-19,0,3.16854e-22,2.64856e-21,2.28961e-19,2.8859e-23,3.02785e-21,9.04121e-20,3.17909e-27,1.66542e-19,5.60852e-17,5.03225e-22,7.21764e-18,2.28729e-19,5.65182e-24,7.60372e-22,2.24991e-25,5.37753e-21,3.46273e-18,1.38229e-16,5.65059e-24,5.04812e-26,2.13588e-19,2.8398e-23,1.87277e-22,2.1872e-30,1.67071e-19,9.2733e-17,1.93713e-21,4.21479e-18,6.28765e-17,3.21813e-17,1.1044e-18,2.27955e-17,5.65284e-16,1.33945e-19,4.22436e-18,2.56054e-19,5.81068e-20,2.34761e-21,3.09755e-16,0,1.22603e-21,4.09311e-17,3.84921e-19,0,0,6.12547e-22,0,1.44383e-16,6.93862e-23,3.79136e-18,0,2.7716e-25,0,1.00195e-17,3.28637e-21,3.50395e-25,1.98385e-32,3.09763e-24,2.11705e-31,6.41967e-24,9.75624e-24,4.67498e-18,3.17613e-22,7.32489e-22,1.18015e-18,1.12811e-19,5.07311e-20,2.56776e-20,1.57747e-17,3.80792e-22,1.55564e-23,4.32322e-22,0,1.47531e-22,0,2.00457e-24,2.60525e-25,2.54448e-24,8.56668e-25,1.65112e-23,2.45625e-20,3.03854e-19,3.19148e-22,2.26041e-20,1.4245e-21,1.0541e-22,8.9259e-21,3.15027e-22,2.82356e-24,4.48954e-19,0,8.80321e-25,5.27096e-21,6.24805e-20,0,0,1.46556e-25,0,1.06745e-19,0,5.43804e-29,0,1.01813e-24,9.49249e-22,7.15357e-22,3.34018e-23,4.10987e-24,1.71464e-20,5.27661e-26,6.49812e-27,4.15839e-25,0,1.26179e-25,0,3.24653e-27,5.4755e-34,5.86195e-29,1.54793e-27,2.8564e-23,1.79954e-22,3.10808e-25,3.19891e-27,4.64869e-22,1.08629e-29,2.19675e-31,3.51167e-27,5.8681e-24,3.42234e-25,7.76687e-34,3.18376e-24,6.11409e-23,0,0,8.15532e-23,0,0,3.6953e-26,1.90376e-29,7.69809e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
